user_id,variant,device,country,prior_30d_sessions,converted_7d,sessions_7d,revenue_7d
U17754,control,mobile,UK,7,0,1,0.0
U17755,treatment,mobile,US,7,0,3,0.0
U17756,control,console,US,3,0,3,0.0
U17757,control,desktop,CA,4,0,5,0.0
U17758,control,mobile,FR,3,0,5,0.0
U17759,treatment,mobile,UK,4,0,2,0.0
U17760,control,mobile,US,7,0,6,0.0
U17761,treatment,mobile,CA,1,0,4,0.0
U17762,treatment,desktop,US,3,0,5,0.0
U17763,treatment,mobile,FR,6,0,0,0.0
U17764,treatment,desktop,UK,6,0,3,0.0
U17765,control,desktop,US,6,0,4,0.0
U17766,treatment,desktop,DE,3,0,2,0.0
U17767,treatment,console,US,7,0,2,0.0
U17768,treatment,mobile,FR,6,1,4,9.67
U17769,treatment,mobile,CA,6,1,3,19.23
U17770,treatment,mobile,US,9,1,4,17.66
U17771,treatment,mobile,US,5,0,4,0.0
U17772,treatment,desktop,DE,7,0,7,0.0
U17773,control,mobile,FR,6,1,4,7.18
U17774,control,desktop,UK,4,0,3,0.0
U17775,treatment,console,US,9,0,5,0.0
U17776,control,mobile,US,2,0,2,0.0
U17777,treatment,mobile,US,6,0,4,0.0
U17778,control,console,FR,2,0,3,0.0
U17779,treatment,console,FR,7,0,6,0.0
U17780,control,mobile,FR,7,0,2,0.0
U17781,control,desktop,DE,7,0,4,0.0
U17782,treatment,mobile,FR,5,0,7,0.0
U17783,control,desktop,US,6,1,3,22.93
U17784,control,desktop,UK,4,0,1,0.0
U17785,treatment,mobile,US,6,0,4,0.0
U17786,control,mobile,US,8,0,2,0.0
U17787,control,desktop,FR,7,0,4,0.0
U17788,control,desktop,FR,5,0,1,0.0
U17789,control,console,US,5,0,1,0.0
U17790,control,desktop,UK,10,0,4,0.0
U17791,treatment,console,US,5,1,3,4.71
U17792,control,desktop,US,4,0,2,0.0
U17793,control,desktop,DE,5,0,5,0.0
U17794,treatment,mobile,CA,4,0,6,0.0
U17795,control,mobile,US,4,1,0,14.72
U17796,treatment,desktop,FR,8,1,2,10.88
U17797,treatment,mobile,DE,4,0,6,0.0
U17798,control,mobile,US,3,1,6,18.8
U17799,control,mobile,UK,4,0,1,0.0
U17800,treatment,console,UK,5,0,4,0.0
U17801,control,desktop,DE,3,0,4,0.0
U17802,treatment,console,FR,7,0,6,0.0
U17803,control,console,DE,5,0,3,0.0
U17804,control,desktop,FR,4,0,5,0.0
U17805,treatment,desktop,US,7,1,6,43.76
U17806,control,desktop,US,6,0,1,0.0
U17807,treatment,desktop,UK,4,0,4,0.0
U17808,control,console,FR,7,0,4,0.0
U17809,control,console,US,4,0,4,0.0
U17810,control,desktop,FR,7,0,1,0.0
U17811,treatment,console,US,3,0,5,0.0
U17812,control,desktop,US,7,0,4,0.0
U17813,control,mobile,DE,5,0,2,0.0
U17814,treatment,mobile,DE,8,0,4,0.0
U17815,control,mobile,DE,7,0,3,0.0
U17816,control,mobile,UK,7,1,2,7.33
U17817,treatment,desktop,UK,7,0,5,0.0
U17818,control,mobile,US,5,1,5,2.76
U17819,treatment,console,US,5,1,4,6.17
U17820,control,mobile,UK,2,0,2,0.0
U17821,control,mobile,US,6,0,3,0.0
U17822,control,desktop,DE,4,0,1,0.0
U17823,treatment,mobile,US,7,0,7,0.0
U17824,control,mobile,UK,6,0,1,0.0
U17825,treatment,mobile,CA,3,0,4,0.0
U17826,treatment,desktop,UK,2,0,1,0.0
U17827,control,mobile,US,7,0,3,0.0
U17828,control,desktop,UK,1,1,6,19.37
U17829,treatment,mobile,US,5,0,3,0.0
U17830,treatment,mobile,DE,5,0,3,0.0
U17831,control,mobile,UK,4,0,4,0.0
U17832,control,mobile,UK,6,0,2,0.0
U17833,treatment,console,US,4,0,1,0.0
U17834,treatment,mobile,UK,2,0,5,0.0
U17835,treatment,desktop,US,4,0,3,0.0
U17836,treatment,console,US,4,0,5,0.0
U17837,control,mobile,US,8,0,2,0.0
U17838,control,console,FR,2,0,3,0.0
U17839,control,desktop,US,9,0,3,0.0
U17840,treatment,desktop,UK,5,0,7,0.0
U17841,control,console,US,5,0,1,0.0
U17842,control,mobile,UK,5,0,5,0.0
U17843,treatment,desktop,UK,4,0,1,0.0
U17844,control,desktop,US,8,0,3,0.0
U17845,treatment,desktop,US,4,1,6,13.78
U17846,treatment,mobile,UK,8,0,4,0.0
U17847,control,mobile,US,2,0,3,0.0
U17848,treatment,console,US,5,0,5,0.0
U17849,control,desktop,US,4,0,3,0.0
U17850,control,mobile,UK,8,0,1,0.0
U17851,treatment,mobile,FR,6,1,6,24.7
U17852,control,desktop,DE,6,0,2,0.0
U17853,control,mobile,DE,7,1,0,25.49
U17854,control,mobile,US,4,0,5,0.0
U17855,treatment,console,US,7,0,6,0.0
U17856,control,mobile,DE,5,0,3,0.0
U17857,control,mobile,US,3,1,7,11.53
U17858,control,desktop,FR,3,1,1,21.51
U17859,treatment,mobile,FR,2,0,1,0.0
U17860,control,mobile,US,2,1,2,10.55
U17861,treatment,desktop,US,6,0,6,0.0
U17862,treatment,desktop,UK,6,1,4,24.35
U17863,treatment,mobile,US,6,0,4,0.0
U17864,control,console,FR,2,0,1,0.0
U17865,control,console,US,4,0,3,0.0
U17866,control,desktop,US,4,0,4,0.0
U17867,control,desktop,US,6,0,1,0.0
U17868,control,console,DE,8,0,1,0.0
U17869,control,mobile,US,5,0,3,0.0
U17870,control,desktop,US,4,0,5,0.0
U17871,control,mobile,DE,3,0,4,0.0
U17872,treatment,mobile,DE,4,0,4,0.0
U17873,control,console,DE,6,0,2,0.0
U17874,treatment,mobile,DE,7,0,3,0.0
U17875,treatment,mobile,DE,4,0,5,0.0
U17876,treatment,mobile,CA,2,0,6,0.0
U17877,treatment,desktop,DE,7,0,4,0.0
U17878,treatment,console,US,7,0,2,0.0
U17879,treatment,mobile,FR,4,0,2,0.0
U17880,control,console,CA,6,0,4,0.0
U17881,control,mobile,US,9,0,5,0.0
U17882,control,console,FR,4,1,5,25.42
U17883,control,console,CA,3,0,2,0.0
U17884,control,mobile,US,6,0,4,0.0
U17885,control,console,US,3,1,3,11.12
U17886,control,mobile,US,5,1,5,7.16
U17887,treatment,desktop,DE,3,0,4,0.0
U17888,treatment,mobile,CA,5,0,0,0.0
U17889,treatment,mobile,US,9,0,2,0.0
U17890,treatment,console,FR,2,1,1,14.35
U17891,control,console,FR,4,0,2,0.0
U17892,control,desktop,DE,3,0,3,0.0
U17893,control,console,US,4,0,2,0.0
U17894,control,mobile,US,6,0,3,0.0
U17895,control,mobile,US,6,0,3,0.0
U17896,control,console,UK,5,0,4,0.0
U17897,treatment,mobile,US,9,0,6,0.0
U17898,control,console,US,7,0,10,0.0
U17899,control,mobile,DE,2,0,0,0.0
U17900,control,mobile,FR,3,0,4,0.0
U17901,control,mobile,UK,8,0,3,0.0
U17902,control,mobile,DE,5,0,5,0.0
U17903,treatment,mobile,UK,5,0,2,0.0
U17904,treatment,mobile,US,3,0,6,0.0
U17905,treatment,mobile,UK,3,0,1,0.0
U17906,control,console,US,4,1,2,27.83
U17907,control,desktop,FR,8,0,1,0.0
U17908,treatment,mobile,US,3,0,6,0.0
U17909,treatment,mobile,UK,6,0,2,0.0
U17910,treatment,mobile,UK,5,0,1,0.0
U17911,control,mobile,FR,3,0,3,0.0
U17912,treatment,desktop,US,7,0,6,0.0
U17913,control,mobile,CA,4,0,1,0.0
U17914,control,console,US,5,0,3,0.0
U17915,treatment,mobile,US,5,0,5,0.0
U17916,control,mobile,US,6,0,2,0.0
U17917,treatment,desktop,FR,5,0,5,0.0
U17918,treatment,mobile,FR,4,0,6,0.0
U17919,control,mobile,UK,6,0,2,0.0
U17920,control,mobile,US,4,0,5,0.0
U17921,control,desktop,US,4,0,3,0.0
U17922,control,console,FR,5,0,4,0.0
U17923,treatment,mobile,DE,6,0,3,0.0
U17924,treatment,console,US,2,1,4,7.27
U17925,control,desktop,US,3,0,1,0.0
U17926,treatment,desktop,US,6,0,0,0.0
U17927,treatment,mobile,CA,3,0,4,0.0
U17928,control,console,US,6,0,5,0.0
U17929,control,mobile,UK,5,0,2,0.0
U17930,treatment,mobile,DE,7,0,4,0.0
U17931,control,desktop,UK,5,0,5,0.0
U17932,treatment,console,DE,6,0,5,0.0
U17933,control,mobile,US,3,0,1,0.0
U17934,treatment,mobile,FR,3,0,7,0.0
U17935,treatment,console,US,4,0,4,0.0
U17936,control,console,UK,4,0,4,0.0
U17937,control,desktop,FR,6,1,1,11.74
U17938,treatment,mobile,CA,4,0,7,0.0
U17939,treatment,mobile,US,8,0,2,0.0
U17940,treatment,console,DE,7,0,6,0.0
U17941,treatment,mobile,US,6,0,2,0.0
U17942,treatment,console,US,6,0,4,0.0
U17943,control,desktop,UK,6,0,4,0.0
U17944,treatment,console,US,2,1,2,10.86
U17945,treatment,desktop,US,4,0,1,0.0
U17946,treatment,mobile,FR,8,0,2,0.0
U17947,control,console,FR,8,0,5,0.0
U17948,control,console,UK,4,0,4,0.0
U17949,treatment,console,DE,3,0,0,0.0
U17950,control,mobile,UK,5,0,4,0.0
U17951,control,mobile,UK,4,0,8,0.0
U17952,treatment,console,UK,5,0,5,0.0
U17953,treatment,desktop,US,4,0,3,0.0
U17954,control,mobile,FR,2,1,3,21.34
U17955,treatment,mobile,US,8,0,3,0.0
U17956,control,mobile,CA,7,0,3,0.0
U17957,control,mobile,US,9,1,2,17.9
U17958,control,mobile,UK,4,0,1,0.0
U17959,control,console,US,5,0,4,0.0
U17960,treatment,desktop,DE,6,0,2,0.0
U17961,control,mobile,US,4,0,3,0.0
U17962,control,desktop,US,6,0,4,0.0
U17963,treatment,mobile,UK,4,1,6,20.06
U17964,control,console,DE,2,0,3,0.0
U17965,control,console,US,6,0,2,0.0
U17966,control,mobile,CA,7,0,5,0.0
U17967,treatment,console,US,7,0,4,0.0
U17968,treatment,mobile,US,3,0,1,0.0
U17969,treatment,desktop,FR,6,0,1,0.0
U17970,control,console,US,8,1,4,21.52
U17971,treatment,console,UK,9,0,6,0.0
U17972,treatment,mobile,DE,6,0,6,0.0
U17973,treatment,mobile,US,1,0,1,0.0
U17974,treatment,mobile,US,2,0,2,0.0
U17975,control,mobile,US,4,0,4,0.0
U17976,control,mobile,FR,5,0,2,0.0
U17977,control,mobile,US,8,0,4,0.0
U17978,treatment,desktop,DE,8,0,1,0.0
U17979,treatment,mobile,CA,6,0,3,0.0
U17980,control,mobile,DE,6,0,7,0.0
U17981,treatment,desktop,US,4,0,1,0.0
U17982,control,mobile,FR,5,0,2,0.0
U17983,treatment,desktop,FR,3,0,6,0.0
U17984,control,console,US,3,0,2,0.0
U17985,treatment,desktop,DE,6,1,7,8.11
U17986,control,desktop,US,5,0,4,0.0
U17987,treatment,desktop,UK,6,0,3,0.0
U17988,treatment,desktop,DE,4,0,2,0.0
U17989,control,desktop,US,7,0,5,0.0
U17990,control,console,US,3,0,4,0.0
U17991,treatment,console,US,7,0,5,0.0
U17992,control,mobile,US,4,0,3,0.0
U17993,control,mobile,FR,4,0,4,0.0
U17994,control,console,CA,4,0,4,0.0
U17995,control,desktop,DE,4,0,8,0.0
U17996,treatment,desktop,CA,3,0,1,0.0
U17997,treatment,mobile,UK,5,0,5,0.0
U17998,treatment,mobile,UK,3,0,3,0.0
U17999,control,desktop,FR,8,0,2,0.0
U18000,treatment,console,DE,2,0,6,0.0
U18001,treatment,mobile,FR,5,0,4,0.0
U18002,control,console,DE,6,1,5,20.24
U18003,treatment,console,UK,8,0,6,0.0
U18004,treatment,console,DE,5,0,2,0.0
U18005,control,console,US,4,0,4,0.0
U18006,control,mobile,US,4,1,4,8.94
U18007,treatment,mobile,DE,9,0,5,0.0
U18008,control,mobile,DE,6,0,4,0.0
U18009,treatment,mobile,US,5,0,8,0.0
U18010,treatment,mobile,DE,7,0,7,0.0
U18011,control,console,CA,6,0,6,0.0
U18012,treatment,console,US,6,0,6,0.0
U18013,treatment,mobile,UK,9,0,1,0.0
U18014,treatment,desktop,UK,3,0,5,0.0
U18015,control,desktop,US,4,0,6,0.0
U18016,control,desktop,US,3,0,1,0.0
U18017,control,console,US,3,0,3,0.0
U18018,treatment,mobile,UK,6,0,2,0.0
U18019,treatment,mobile,US,2,1,5,6.81
U18020,control,console,US,3,0,2,0.0
U18021,treatment,mobile,CA,3,0,5,0.0
U18022,control,console,US,5,0,5,0.0
U18023,control,mobile,UK,5,0,3,0.0
U18024,treatment,desktop,US,5,0,4,0.0
U18025,control,desktop,CA,6,0,2,0.0
U18026,control,console,US,5,0,2,0.0
U18027,treatment,mobile,FR,4,0,9,0.0
U18028,control,console,US,5,0,4,0.0
U18029,control,console,UK,4,0,5,0.0
U18030,treatment,console,US,5,0,1,0.0
U18031,treatment,console,DE,3,1,2,34.2
U18032,control,console,FR,8,0,6,0.0
U18033,control,console,US,5,0,1,0.0
U18034,treatment,desktop,CA,3,0,2,0.0
U18035,control,console,US,7,0,1,0.0
U18036,treatment,console,US,7,0,4,0.0
U18037,treatment,desktop,FR,7,0,2,0.0
U18038,control,mobile,US,5,0,5,0.0
U18039,treatment,mobile,FR,10,1,4,8.21
U18040,treatment,console,US,4,0,1,0.0
U18041,treatment,console,UK,8,0,6,0.0
U18042,control,mobile,UK,7,0,8,0.0
U18043,treatment,console,CA,6,0,2,0.0
U18044,treatment,mobile,FR,4,0,7,0.0
U18045,treatment,mobile,CA,7,0,8,0.0
U18046,control,console,DE,4,1,2,40.91
U18047,control,console,DE,5,0,5,0.0
U18048,control,desktop,US,6,0,4,0.0
U18049,control,console,DE,2,0,1,0.0
U18050,control,console,US,1,0,4,0.0
U18051,treatment,console,US,2,0,5,0.0
U18052,control,console,DE,5,0,3,0.0
U18053,control,mobile,UK,5,0,6,0.0
U18054,treatment,mobile,US,3,0,6,0.0
U18055,control,mobile,FR,7,1,5,5.53
U18056,treatment,mobile,FR,5,1,1,25.05
U18057,control,mobile,US,7,0,4,0.0
U18058,control,mobile,US,3,0,5,0.0
U18059,treatment,mobile,US,9,0,4,0.0
U18060,treatment,desktop,UK,4,1,1,8.4
U18061,treatment,mobile,UK,4,0,4,0.0
U18062,control,mobile,FR,5,0,2,0.0
U18063,treatment,mobile,UK,6,0,4,0.0
U18064,treatment,mobile,US,3,1,1,5.81
U18065,control,desktop,US,3,0,4,0.0
U18066,treatment,console,CA,7,0,3,0.0
U18067,control,desktop,DE,3,0,2,0.0
U18068,control,desktop,FR,6,0,4,0.0
U18069,treatment,console,DE,6,1,1,23.27
U18070,treatment,desktop,US,4,0,2,0.0
U18071,treatment,mobile,US,7,1,5,9.82
U18072,control,mobile,UK,5,0,5,0.0
U18073,control,desktop,US,3,0,3,0.0
U18074,control,desktop,UK,3,1,3,19.32
U18075,control,console,CA,5,0,3,0.0
U18076,treatment,mobile,UK,4,1,7,11.71
U18077,control,console,US,3,0,4,0.0
U18078,treatment,desktop,US,5,0,5,0.0
U18079,control,console,US,6,0,5,0.0
U18080,treatment,desktop,UK,4,0,4,0.0
U18081,treatment,mobile,CA,6,0,3,0.0
U18082,treatment,mobile,US,2,0,2,0.0
U18083,control,mobile,DE,3,0,2,0.0
U18084,control,mobile,DE,5,0,1,0.0
U18085,control,console,US,3,0,4,0.0
U18086,control,mobile,US,5,1,4,19.39
U18087,treatment,mobile,US,6,0,4,0.0
U18088,treatment,mobile,FR,3,0,2,0.0
U18089,treatment,desktop,DE,5,0,6,0.0
U18090,control,mobile,US,7,1,0,26.42
U18091,control,mobile,UK,8,0,7,0.0
U18092,control,console,DE,3,0,3,0.0
U18093,treatment,mobile,US,3,0,4,0.0
U18094,control,console,US,6,0,3,0.0
U18095,control,mobile,DE,7,0,5,0.0
U18096,treatment,desktop,CA,5,0,4,0.0
U18097,control,desktop,CA,6,0,3,0.0
U18098,control,mobile,DE,4,0,3,0.0
U18099,treatment,desktop,CA,8,0,2,0.0
U18100,treatment,mobile,US,6,0,4,0.0
U18101,control,mobile,UK,7,0,3,0.0
U18102,control,console,US,9,0,0,0.0
U18103,treatment,console,DE,2,0,3,0.0
U18104,control,mobile,FR,4,0,3,0.0
U18105,treatment,desktop,CA,7,0,3,0.0
U18106,control,mobile,US,9,1,2,11.74
U18107,control,mobile,US,4,0,3,0.0
U18108,control,mobile,US,6,0,1,0.0
U18109,treatment,desktop,DE,5,0,1,0.0
U18110,treatment,desktop,DE,2,0,2,0.0
U18111,control,desktop,DE,2,1,5,21.23
U18112,treatment,console,UK,5,0,6,0.0
U18113,treatment,console,US,6,0,7,0.0
U18114,treatment,mobile,UK,3,0,2,0.0
U18115,control,mobile,US,5,0,5,0.0
U18116,treatment,desktop,US,8,1,3,21.32
U18117,control,mobile,FR,10,0,3,0.0
U18118,control,mobile,FR,3,0,4,0.0
U18119,treatment,mobile,DE,5,0,3,0.0
U18120,treatment,mobile,UK,3,0,3,0.0
U18121,treatment,desktop,US,4,0,3,0.0
U18122,treatment,desktop,UK,3,0,3,0.0
U18123,treatment,console,UK,3,0,6,0.0
U18124,control,console,US,3,0,3,0.0
U18125,control,console,US,5,0,5,0.0
U18126,treatment,mobile,CA,4,0,1,0.0
U18127,treatment,desktop,CA,8,0,0,0.0
U18128,treatment,mobile,CA,8,0,5,0.0
U18129,treatment,console,UK,3,0,4,0.0
U18130,control,desktop,US,10,0,2,0.0
U18131,control,mobile,UK,4,0,6,0.0
U18132,treatment,desktop,DE,6,0,5,0.0
U18133,control,desktop,US,6,0,4,0.0
U18134,control,console,US,4,1,4,47.02
U18135,control,mobile,UK,2,0,0,0.0
U18136,treatment,mobile,UK,5,0,4,0.0
U18137,control,console,US,8,0,3,0.0
U18138,treatment,desktop,US,3,0,4,0.0
U18139,control,mobile,UK,2,0,2,0.0
U18140,treatment,desktop,FR,5,0,4,0.0
U18141,control,desktop,UK,7,0,2,0.0
U18142,control,mobile,US,8,0,5,0.0
U18143,treatment,mobile,CA,5,0,6,0.0
U18144,treatment,mobile,FR,8,0,1,0.0
U18145,control,mobile,US,4,0,7,0.0
U18146,treatment,mobile,FR,2,0,3,0.0
U18147,treatment,mobile,UK,4,0,6,0.0
U18148,control,desktop,DE,5,0,3,0.0
U18149,control,desktop,FR,6,0,8,0.0
U18150,treatment,mobile,US,8,1,4,7.38
U18151,treatment,mobile,UK,6,1,2,13.53
U18152,control,mobile,US,3,0,4,0.0
U18153,control,mobile,DE,4,0,4,0.0
U18154,treatment,console,FR,8,1,5,13.93
U18155,treatment,mobile,US,3,0,5,0.0
U18156,treatment,console,US,6,0,3,0.0
U18157,treatment,desktop,DE,2,1,4,20.3
U18158,treatment,console,US,7,0,3,0.0
U18159,treatment,console,US,8,0,4,0.0
U18160,control,console,UK,4,0,4,0.0
U18161,control,desktop,US,5,0,4,0.0
U18162,treatment,mobile,US,4,0,4,0.0
U18163,treatment,desktop,DE,6,0,6,0.0
U18164,control,mobile,UK,4,0,2,0.0
U18165,control,mobile,US,4,0,1,0.0
U18166,control,console,DE,5,0,4,0.0
U18167,treatment,desktop,US,4,0,2,0.0
U18168,control,mobile,FR,6,0,3,0.0
U18169,control,console,FR,7,0,4,0.0
U18170,control,mobile,US,4,0,0,0.0
U18171,control,console,CA,5,0,2,0.0
U18172,control,console,FR,3,0,5,0.0
U18173,control,mobile,US,6,0,3,0.0
U18174,control,mobile,FR,6,0,3,0.0
U18175,treatment,console,US,4,0,3,0.0
U18176,treatment,mobile,FR,2,0,2,0.0
U18177,treatment,console,DE,6,0,2,0.0
U18178,treatment,mobile,CA,7,0,5,0.0
U18179,control,mobile,US,4,0,4,0.0
U18180,treatment,desktop,DE,6,0,3,0.0
U18181,control,desktop,UK,9,0,5,0.0
U18182,control,mobile,CA,5,0,4,0.0
U18183,control,desktop,UK,4,0,2,0.0
U18184,treatment,mobile,US,5,1,2,17.2
U18185,treatment,mobile,FR,4,0,3,0.0
U18186,control,console,US,9,0,5,0.0
U18187,treatment,desktop,DE,8,0,6,0.0
U18188,treatment,desktop,US,4,0,3,0.0
U18189,treatment,desktop,US,4,0,2,0.0
U18190,treatment,desktop,FR,4,1,5,5.71
U18191,control,mobile,FR,7,0,7,0.0
U18192,control,console,US,6,0,2,0.0
U18193,treatment,mobile,DE,12,1,3,18.37
U18194,control,console,US,3,0,3,0.0
U18195,control,console,CA,5,0,2,0.0
U18196,treatment,desktop,DE,5,0,3,0.0
U18197,control,desktop,US,4,0,6,0.0
U18198,control,mobile,US,5,0,7,0.0
U18199,treatment,mobile,UK,6,0,4,0.0
U18200,control,desktop,CA,2,0,2,0.0
U18201,control,mobile,US,6,1,6,15.66
U18202,control,mobile,UK,10,1,8,15.65
U18203,control,desktop,US,2,0,0,0.0
U18204,treatment,mobile,DE,4,0,3,0.0
U18205,control,mobile,DE,4,0,4,0.0
U18206,treatment,desktop,US,6,0,0,0.0
U18207,treatment,mobile,US,3,0,2,0.0
U18208,control,mobile,US,9,0,5,0.0
U18209,control,mobile,DE,8,1,5,8.82
U18210,treatment,desktop,CA,7,1,4,6.76
U18211,treatment,console,FR,4,0,4,0.0
U18212,treatment,mobile,US,6,0,1,0.0
U18213,treatment,desktop,US,3,0,4,0.0
U18214,control,mobile,US,5,0,4,0.0
U18215,treatment,desktop,FR,7,1,5,20.92
U18216,control,mobile,DE,6,0,3,0.0
U18217,treatment,console,UK,3,0,4,0.0
U18218,control,desktop,UK,5,0,3,0.0
U18219,control,desktop,US,7,0,1,0.0
U18220,control,mobile,US,11,0,2,0.0
U18221,treatment,console,CA,5,0,2,0.0
U18222,control,mobile,UK,5,0,6,0.0
U18223,treatment,desktop,FR,4,0,4,0.0
U18224,control,console,FR,7,0,6,0.0
U18225,control,desktop,US,5,0,4,0.0
U18226,treatment,console,UK,8,0,5,0.0
U18227,treatment,desktop,US,5,1,4,29.54
U18228,treatment,console,DE,6,1,4,37.56
U18229,control,mobile,UK,5,0,4,0.0
U18230,control,mobile,FR,2,0,4,0.0
U18231,treatment,desktop,FR,7,0,5,0.0
U18232,treatment,desktop,FR,7,0,3,0.0
U18233,treatment,desktop,DE,5,0,3,0.0
U18234,control,desktop,UK,5,0,2,0.0
U18235,control,desktop,DE,4,0,4,0.0
U18236,control,mobile,US,5,0,1,0.0
U18237,control,mobile,UK,6,0,5,0.0
U18238,treatment,console,US,5,0,1,0.0
U18239,control,mobile,US,3,0,2,0.0
U18240,control,mobile,US,6,1,5,32.93
U18241,treatment,desktop,UK,4,0,3,0.0
U18242,control,mobile,US,4,0,3,0.0
U18243,control,desktop,CA,5,0,4,0.0
U18244,control,desktop,US,4,0,4,0.0
U18245,treatment,desktop,UK,5,0,3,0.0
U18246,control,console,US,6,0,3,0.0
U18247,control,console,US,5,0,4,0.0
U18248,control,desktop,CA,5,1,3,20.86
U18249,control,console,US,8,0,5,0.0
U18250,control,mobile,US,5,0,3,0.0
U18251,treatment,mobile,US,5,0,3,0.0
U18252,control,desktop,UK,4,0,4,0.0
U18253,treatment,desktop,DE,3,0,2,0.0
U18254,control,mobile,US,4,0,2,0.0
U18255,treatment,mobile,FR,8,1,2,11.11
U18256,control,mobile,US,3,0,1,0.0
U18257,treatment,mobile,DE,7,0,3,0.0
U18258,treatment,mobile,US,3,0,7,0.0
U18259,treatment,console,UK,4,0,3,0.0
U18260,control,console,US,5,0,4,0.0
U18261,treatment,desktop,US,3,0,3,0.0
U18262,treatment,desktop,US,3,0,5,0.0
U18263,treatment,mobile,DE,3,0,5,0.0
U18264,treatment,desktop,CA,6,0,3,0.0
U18265,control,desktop,US,4,0,3,0.0
U18266,control,console,US,6,0,8,0.0
U18267,treatment,mobile,US,3,0,3,0.0
U18268,treatment,console,CA,6,0,2,0.0
U18269,treatment,console,US,3,0,9,0.0
U18270,treatment,mobile,UK,6,1,6,19.07
U18271,treatment,console,CA,4,0,2,0.0
U18272,control,mobile,UK,3,0,3,0.0
U18273,treatment,console,DE,2,0,0,0.0
U18274,control,desktop,UK,7,0,4,0.0
U18275,treatment,mobile,DE,1,1,6,8.69
U18276,control,mobile,UK,8,0,7,0.0
U18277,control,desktop,FR,9,0,6,0.0
U18278,control,console,UK,2,0,1,0.0
U18279,treatment,console,US,4,1,5,18.0
U18280,control,mobile,FR,5,0,2,0.0
U18281,control,console,US,8,0,4,0.0
U18282,control,desktop,US,4,0,6,0.0
U18283,control,mobile,US,5,0,1,0.0
U18284,treatment,mobile,US,9,0,3,0.0
U18285,treatment,console,CA,2,0,1,0.0
U18286,control,desktop,DE,7,0,4,0.0
U18287,control,mobile,US,7,0,6,0.0
U18288,treatment,desktop,US,3,0,2,0.0
U18289,control,console,US,5,0,4,0.0
U18290,control,mobile,CA,2,0,2,0.0
U18291,control,mobile,US,8,0,5,0.0
U18292,control,mobile,US,6,0,1,0.0
U18293,control,mobile,UK,5,0,4,0.0
U18294,treatment,mobile,DE,8,0,6,0.0
U18295,control,console,FR,5,0,3,0.0
U18296,treatment,mobile,DE,4,0,1,0.0
U18297,control,console,FR,4,0,3,0.0
U18298,treatment,console,FR,4,1,5,9.72
U18299,treatment,mobile,CA,4,0,4,0.0
U18300,treatment,mobile,US,8,0,2,0.0
U18301,treatment,mobile,UK,5,0,5,0.0
U18302,treatment,desktop,US,3,0,2,0.0
U18303,control,desktop,FR,4,0,6,0.0
U18304,treatment,desktop,US,2,0,5,0.0
U18305,control,console,US,4,0,2,0.0
U18306,control,console,DE,4,1,5,8.88
U18307,control,desktop,UK,5,0,3,0.0
U18308,control,console,DE,5,0,4,0.0
U18309,control,console,DE,5,0,2,0.0
U18310,treatment,desktop,CA,6,0,2,0.0
U18311,treatment,mobile,DE,6,0,4,0.0
U18312,control,console,UK,5,0,2,0.0
U18313,control,console,US,3,0,0,0.0
U18314,control,desktop,US,7,0,3,0.0
U18315,control,desktop,US,5,0,1,0.0
U18316,treatment,mobile,FR,2,0,3,0.0
U18317,control,desktop,US,4,0,3,0.0
U18318,treatment,console,DE,5,1,3,16.31
U18319,treatment,console,DE,4,0,1,0.0
U18320,control,mobile,DE,6,0,7,0.0
U18321,treatment,mobile,FR,8,0,5,0.0
U18322,control,mobile,US,5,0,4,0.0
U18323,control,mobile,UK,3,1,1,24.41
U18324,treatment,console,UK,5,0,3,0.0
U18325,control,mobile,FR,6,0,4,0.0
U18326,treatment,console,CA,6,1,3,31.03
U18327,treatment,desktop,CA,5,0,2,0.0
U18328,treatment,desktop,UK,4,0,2,0.0
U18329,control,desktop,CA,8,0,1,0.0
U18330,treatment,console,FR,7,0,5,0.0
U18331,control,mobile,UK,7,1,2,9.16
U18332,control,mobile,US,3,0,3,0.0
U18333,control,desktop,CA,8,0,4,0.0
U18334,treatment,mobile,US,3,1,6,30.21
U18335,control,mobile,CA,2,0,5,0.0
U18336,treatment,console,US,1,0,4,0.0
U18337,treatment,desktop,US,5,0,3,0.0
U18338,control,mobile,UK,5,0,5,0.0
U18339,control,desktop,UK,5,0,1,0.0
U18340,treatment,mobile,DE,6,1,3,27.92
U18341,control,mobile,US,6,0,6,0.0
U18342,treatment,mobile,US,7,1,5,37.49
U18343,treatment,mobile,CA,4,0,2,0.0
U18344,control,mobile,UK,8,0,1,0.0
U18345,control,desktop,US,5,1,2,17.88
U18346,control,mobile,CA,6,0,7,0.0
U18347,control,mobile,CA,3,0,3,0.0
U18348,control,mobile,FR,4,0,2,0.0
U18349,control,mobile,US,4,0,1,0.0
U18350,control,desktop,UK,9,0,3,0.0
U18351,control,mobile,FR,5,0,4,0.0
U18352,treatment,desktop,FR,4,0,3,0.0
U18353,treatment,desktop,DE,6,0,1,0.0
U18354,treatment,mobile,US,8,0,3,0.0
U18355,treatment,desktop,DE,4,0,0,0.0
U18356,control,desktop,DE,7,0,2,0.0
U18357,control,desktop,FR,4,0,2,0.0
U18358,treatment,mobile,UK,2,0,5,0.0
U18359,treatment,mobile,US,5,0,7,0.0
